name,TestCaseName,Scenario,email,host,age,testResult,responseStatusCode,rawRequestBody,rawResponseBody,requestBody,responseBody
Gokul,TestCase_1_Happy_Path,Positive,gokul@test.com,gokul@test.com,25,PASSED,200,"{
  ""name"": ""Gokul"",
  ""email"": ""gokul@test.com"",
  ""age"": 25
}","{""args"":{},""data"":{""name"":""Gokul"",""email"":""gokul@test.com"",""age"":25},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""user-agent"":""PostmanRuntime/7.39.1"",""accept"":""*/*"",""accept-encoding"":""gzip, br"",""postman-token"":""7e00ee31-278a-431d-9dd4-2ebd48a4bfd6"",""x-forwarded-proto"":""https"",""cache-control"":""no-cache"",""content-length"":""63"",""content-type"":""application/json""},""json"":{""name"":""Gokul"",""email"":""gokul@test.com"",""age"":25},""url"":""https://postman-echo.com/post""}","{
  ""name"": ""Gokul"",
  ""email"": ""gokul@test.com"",
  ""age"": 25
}","{""args"":{},""data"":{""name"":""Gokul"",""email"":""gokul@test.com"",""age"":25},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""aa44932e-9cb5-4cdf-9f32-37033e013270"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AcO92MAhWBdwdqHUu-YgPz5zEddYD2pJY.LOmmNovSsoiiHYDPJoZ01rpOU7ae9tUxy4qUzXt8oZE; __cf_bm=o4QVDxRLyi4GrJo32S2wZwRcQ7XT9qfYOqWvCA74240-1780851172.4931045-1.0.1.1-iRgjiL2PMbRMzQHTO.Gi3DHmljsNnZBLSG0kB.v8LSBcHXIUCqd9DxTFRQ7.iI5lXCrrqO0As2NHKQPPdC693GBi.y_oQSC28Z9Oferr8oBncyR8ce5B7Fm.kFxjlFfM; _cfuvid=a7Dlw7jd1Rm3sE2xQhWFCAch4nYm3L65et0QgHECKq0-1780851172.4931045-1.0.1.1-v3S_F0RZhEikkapnXFkQZFpzlL3EMDPFWADuNcmCveU""},""json"":{""name"":""Gokul"",""email"":""gokul@test.com"",""age"":25},""url"":""https://postman-echo.com/post""}"
Arun,TestCase_1_Happy_Path,Positive,,arun@test.com,30,PASSED,200,"{
  ""name"": ""Arun"",
  ""email"": ""arun@test.com"",
  ""age"": 30
}","{""args"":{},""data"":{""name"":""Arun"",""email"":""arun@test.com"",""age"":30},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""254417f5-fb7a-421a-b061-53eda0057493"",""content-length"":""61"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AVA9ZybfHcDuYtCnFztvmy1D_eLwlUdV9.LiEuaHbTn6Sz0g1wYLHIoi4FkYHeXVIvXS%2F33XNIEs0; __cf_bm=kZsVJ6FVzYV0.Ze_B1uXk7aeFgtqEO0j9POQSk4uVKM-1779609172.1106215-1.0.1.1-THLmKQZOFPFtA8Axj7Mo4ePRayPuf2QgCshdJ.bKhCQfmOjqVd0I05_veiB8mvJBcbVJZd3yCRVgYRTNRtyxnA09nLEMTzHGEN0aW3D3TqExFcetbsE1XfTZDB2cGeTw; _cfuvid=ZNxfrTnvvuoBX4KCB4C0nOWOJlN1yPwdLgi1NSgnmCQ-1779609172.1106215-1.0.1.1-4EMY6HX7qYGeKl3BpdnR7PEslrMxCEorOJsmkJByZWY""},""json"":{""name"":""Arun"",""email"":""arun@test.com"",""age"":30},""url"":""https://postman-echo.com/post""}","{
  ""name"": ""Arun"",
  ""email"": """",
  ""age"": 30
}","{""args"":{},""data"":{""name"":""Arun"",""email"":"""",""age"":30},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""de611dc9-5920-40d5-bc2e-0cb505177ac6"",""content-length"":""48"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AQfWDM8l92ts7y8lmLzkQcTYkHeN9G1x-.3fcofrGicWOGrcz1ph50ZyFqC6SwuC%2FCT1ERxAhZME8; __cf_bm=o4QVDxRLyi4GrJo32S2wZwRcQ7XT9qfYOqWvCA74240-1780851172.4931045-1.0.1.1-iRgjiL2PMbRMzQHTO.Gi3DHmljsNnZBLSG0kB.v8LSBcHXIUCqd9DxTFRQ7.iI5lXCrrqO0As2NHKQPPdC693GBi.y_oQSC28Z9Oferr8oBncyR8ce5B7Fm.kFxjlFfM; _cfuvid=a7Dlw7jd1Rm3sE2xQhWFCAch4nYm3L65et0QgHECKq0-1780851172.4931045-1.0.1.1-v3S_F0RZhEikkapnXFkQZFpzlL3EMDPFWADuNcmCveU""},""json"":{""name"":""Arun"",""email"":"""",""age"":30},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_2_Happy_Path,Positive,priya@test.com,priya@test.com,28,PASSED,200,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 28
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":28},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""c02093a7-7ac2-4a2d-9ee8-e56edd350bc9"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AZWismzMqF-5nyZLBMQrbyO4uNJHujwXn.dlCwWhnU8KgPthGR6gCQJltQ4msFSgoS9MGFmkzgvoE; __cf_bm=kZsVJ6FVzYV0.Ze_B1uXk7aeFgtqEO0j9POQSk4uVKM-1779609172.1106215-1.0.1.1-THLmKQZOFPFtA8Axj7Mo4ePRayPuf2QgCshdJ.bKhCQfmOjqVd0I05_veiB8mvJBcbVJZd3yCRVgYRTNRtyxnA09nLEMTzHGEN0aW3D3TqExFcetbsE1XfTZDB2cGeTw; _cfuvid=ZNxfrTnvvuoBX4KCB4C0nOWOJlN1yPwdLgi1NSgnmCQ-1779609172.1106215-1.0.1.1-4EMY6HX7qYGeKl3BpdnR7PEslrMxCEorOJsmkJByZWY""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":28},""url"":""https://postman-echo.com/post""}","{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 28
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":28},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""4cc7b88f-f90c-481e-91f4-f2bd7c40efce"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3Ad7esCearqbbBqTIeiBeSm1v0MkGOR6PG.F8MgL57w7uPqlPp12Yg9VWqOIDdvxl4TuzaHJF9TtKY; __cf_bm=o4QVDxRLyi4GrJo32S2wZwRcQ7XT9qfYOqWvCA74240-1780851172.4931045-1.0.1.1-iRgjiL2PMbRMzQHTO.Gi3DHmljsNnZBLSG0kB.v8LSBcHXIUCqd9DxTFRQ7.iI5lXCrrqO0As2NHKQPPdC693GBi.y_oQSC28Z9Oferr8oBncyR8ce5B7Fm.kFxjlFfM; _cfuvid=a7Dlw7jd1Rm3sE2xQhWFCAch4nYm3L65et0QgHECKq0-1780851172.4931045-1.0.1.1-v3S_F0RZhEikkapnXFkQZFpzlL3EMDPFWADuNcmCveU""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":28},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_3_Happy_Path,Positive,priya@test.com,priya@test.com,29,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 29
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":29},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""b60fb96e-fd6e-4b37-8c1f-3f974ad34326"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3Af_qTVMJr6JhptQQn8qGf3xzXbGHFhDja.4fKH2X19BkFE64rpqoG62CEZYDJp7T82GYEnpmIQ9U8; __cf_bm=o4QVDxRLyi4GrJo32S2wZwRcQ7XT9qfYOqWvCA74240-1780851172.4931045-1.0.1.1-iRgjiL2PMbRMzQHTO.Gi3DHmljsNnZBLSG0kB.v8LSBcHXIUCqd9DxTFRQ7.iI5lXCrrqO0As2NHKQPPdC693GBi.y_oQSC28Z9Oferr8oBncyR8ce5B7Fm.kFxjlFfM; _cfuvid=a7Dlw7jd1Rm3sE2xQhWFCAch4nYm3L65et0QgHECKq0-1780851172.4931045-1.0.1.1-v3S_F0RZhEikkapnXFkQZFpzlL3EMDPFWADuNcmCveU""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":29},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_4_Happy_Path,Positive,priya@test.com,priya@test.com,30,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 30
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":30},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""500b4e06-5d7d-4e79-81c6-40d28185ae47"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3ATiy0wdSo7pfsf00NSMCdrQILOElVw-M8.MaAnWlgZJck9vVkD1llry1%2BcyV0T2NQuyfvd58gW6kk; __cf_bm=o4QVDxRLyi4GrJo32S2wZwRcQ7XT9qfYOqWvCA74240-1780851172.4931045-1.0.1.1-iRgjiL2PMbRMzQHTO.Gi3DHmljsNnZBLSG0kB.v8LSBcHXIUCqd9DxTFRQ7.iI5lXCrrqO0As2NHKQPPdC693GBi.y_oQSC28Z9Oferr8oBncyR8ce5B7Fm.kFxjlFfM; _cfuvid=a7Dlw7jd1Rm3sE2xQhWFCAch4nYm3L65et0QgHECKq0-1780851172.4931045-1.0.1.1-v3S_F0RZhEikkapnXFkQZFpzlL3EMDPFWADuNcmCveU""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":30},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_5_Happy_Path,Positive,priya@test.com,priya@test.com,31,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 31
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":31},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""5b94fa3f-80ba-40d5-9578-d398bba5c399"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AaY3E7JXMOX9Sj0fHgPXDnN-Agx7DtD1_.tV%2B8NanJXcIUxOgNbVNUHPAQCdJGL7hLtsLB0ZhkKT4; __cf_bm=o4QVDxRLyi4GrJo32S2wZwRcQ7XT9qfYOqWvCA74240-1780851172.4931045-1.0.1.1-iRgjiL2PMbRMzQHTO.Gi3DHmljsNnZBLSG0kB.v8LSBcHXIUCqd9DxTFRQ7.iI5lXCrrqO0As2NHKQPPdC693GBi.y_oQSC28Z9Oferr8oBncyR8ce5B7Fm.kFxjlFfM; _cfuvid=a7Dlw7jd1Rm3sE2xQhWFCAch4nYm3L65et0QgHECKq0-1780851172.4931045-1.0.1.1-v3S_F0RZhEikkapnXFkQZFpzlL3EMDPFWADuNcmCveU""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":31},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_6_Happy_Path,Positive,priya@test.com,priya@test.com,32,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 32
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":32},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""07b04162-881b-4aaf-8ce6-31ad970a0b87"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AMy3Nj48ypSEsGC-97BfqGmGaGLgO5Q_G.dHizGevtZrmem9a0k2%2B3dqILpubUF1%2BILU0MqQRYZMM; __cf_bm=o4QVDxRLyi4GrJo32S2wZwRcQ7XT9qfYOqWvCA74240-1780851172.4931045-1.0.1.1-iRgjiL2PMbRMzQHTO.Gi3DHmljsNnZBLSG0kB.v8LSBcHXIUCqd9DxTFRQ7.iI5lXCrrqO0As2NHKQPPdC693GBi.y_oQSC28Z9Oferr8oBncyR8ce5B7Fm.kFxjlFfM; _cfuvid=a7Dlw7jd1Rm3sE2xQhWFCAch4nYm3L65et0QgHECKq0-1780851172.4931045-1.0.1.1-v3S_F0RZhEikkapnXFkQZFpzlL3EMDPFWADuNcmCveU""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":32},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_7_Happy_Path,Positive,priya@test.com,priya@test.com,33,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 33
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":33},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""0bc7280c-d2e1-413f-8a0a-a9953d372e52"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AD4DJqwAeeX6LJXt-W5ZNcRs39RPOVBkl.XnVHNySYSLbwXR6nYODtzigV%2FBNnu9n31BLQRudIiBA; __cf_bm=o4QVDxRLyi4GrJo32S2wZwRcQ7XT9qfYOqWvCA74240-1780851172.4931045-1.0.1.1-iRgjiL2PMbRMzQHTO.Gi3DHmljsNnZBLSG0kB.v8LSBcHXIUCqd9DxTFRQ7.iI5lXCrrqO0As2NHKQPPdC693GBi.y_oQSC28Z9Oferr8oBncyR8ce5B7Fm.kFxjlFfM; _cfuvid=a7Dlw7jd1Rm3sE2xQhWFCAch4nYm3L65et0QgHECKq0-1780851172.4931045-1.0.1.1-v3S_F0RZhEikkapnXFkQZFpzlL3EMDPFWADuNcmCveU""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":33},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_8_Happy_Path,Positive,priya@test.com,priya@test.com,34,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 34
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":34},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""a8e471f6-870a-45ff-ac6d-194af8400789"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3Ak451kurnAsJDC1meBd4O5zUyhH4ACKKm.orv5b0yes3SMGjo7qyV9bALszkdeN4gETceBMdkynnk; __cf_bm=o4QVDxRLyi4GrJo32S2wZwRcQ7XT9qfYOqWvCA74240-1780851172.4931045-1.0.1.1-iRgjiL2PMbRMzQHTO.Gi3DHmljsNnZBLSG0kB.v8LSBcHXIUCqd9DxTFRQ7.iI5lXCrrqO0As2NHKQPPdC693GBi.y_oQSC28Z9Oferr8oBncyR8ce5B7Fm.kFxjlFfM; _cfuvid=a7Dlw7jd1Rm3sE2xQhWFCAch4nYm3L65et0QgHECKq0-1780851172.4931045-1.0.1.1-v3S_F0RZhEikkapnXFkQZFpzlL3EMDPFWADuNcmCveU""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":34},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_9_Happy_Path,Positive,priya@test.com,priya@test.com,35,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 35
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":35},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""36472e6d-6087-4ac3-9680-419130586f83"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3ANhPEY1rkoqUp4kefyqqQ2ttn8UUp5Ax_.A810AwcQNjoDXBoeoFDBFPtkWrVzgkEhrggLWuNMEgk; __cf_bm=o4QVDxRLyi4GrJo32S2wZwRcQ7XT9qfYOqWvCA74240-1780851172.4931045-1.0.1.1-iRgjiL2PMbRMzQHTO.Gi3DHmljsNnZBLSG0kB.v8LSBcHXIUCqd9DxTFRQ7.iI5lXCrrqO0As2NHKQPPdC693GBi.y_oQSC28Z9Oferr8oBncyR8ce5B7Fm.kFxjlFfM; _cfuvid=a7Dlw7jd1Rm3sE2xQhWFCAch4nYm3L65et0QgHECKq0-1780851172.4931045-1.0.1.1-v3S_F0RZhEikkapnXFkQZFpzlL3EMDPFWADuNcmCveU""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":35},""url"":""https://postman-echo.com/post""}"
